,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,EOSUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,NULSUSDT,VETUSDT,LINKUSDT,WAVESUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,XMRUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,OMGUSDT,THETAUSDT,ENJUSDT,MATICUSDT,ATOMUSDT,TFUELUSDT,ONEUSDT,FTMUSDT,ALGOUSDT,DOGEUSDT,DUSKUSDT,ANKRUSDT,WINUSDT,COSUSDT,MTLUSDT,TOMOUSDT,PERLUSDT,DENTUSDT,DOCKUSDT,WANUSDT,FUNUSDT,CHZUSDT,BANDUSDT,BUSDUSDT,XTZUSDT,RENUSDT,RVNUSDT,HBARUSDT,NKNUSDT,STXUSDT,KAVAUSDT,ARPAUSDT,IOTXUSDT,RLCUSDT,CTXCUSDT,BCHUSDT,TROYUSDT,VITEUSDT
756,36809.34000000,2462.99000000,375.10000000,18.14000000,106.90000000,5.58600000,1.07700000,0.61930000,2.21300000,0.80250000,0.19660000,0.45650000,0.05620000,24.31000000,0.68700000,0.37980000,0.05337000,15.23000000,10.26000000,0.61140000,0.00447700,0.04482000,0.53020000,0.31630000,0.80890000,148.20000000,89.80000000,0.02344000,0.05061000,93.00000000,4.22800000,2.81200000,1.55200000,1.59000000,32.36000000,0.16500000,0.18612000,2.24570000,0.92310000,0.14310000,0.60290000,0.06865000,0.00030830,0.01422000,1.40100000,1.10700000,0.04644000,0.00253100,0.04296000,0.41160000,0.00992000,0.17260000,3.44200000,0.99950000,2.94800000,0.33170000,0.06549000,0.21190000,0.20110000,1.37600000,3.19800000,0.06465000,0.07376000,1.73500000,0.29090000,289.10000000,0.00606800,0.04994000
757,37160.10000000,2424.25000000,389.90000000,18.08000000,106.90000000,5.63600000,1.04200000,0.60880000,2.22400000,0.80320000,0.19410000,0.46240000,0.05649000,24.31000000,0.69000000,0.37520000,0.05237000,15.22000000,9.88000000,0.60360000,0.00437600,0.04411000,0.53000000,0.31380000,0.83570000,144.70000000,88.70000000,0.02390000,0.04917000,91.70000000,4.21900000,2.89500000,1.58100000,1.58900000,30.06000000,0.17760000,0.17943000,2.08120000,0.93610000,0.14140000,0.65250000,0.07173000,0.00029790,0.01430000,1.39900000,1.13900000,0.04693000,0.00245200,0.04322000,0.41470000,0.00961000,0.17530000,3.38000000,0.99980000,2.90400000,0.30650000,0.06495000,0.20840000,0.19500000,1.39400000,3.17100000,0.06494000,0.07429000,1.77100000,0.29690000,289.60000000,0.00605200,0.04946000
758,37716.56000000,2544.99000000,385.90000000,19.04000000,109.40000000,5.82500000,1.04800000,0.61110000,2.30900000,0.81730000,0.19860000,0.47230000,0.05757000,25.16000000,0.70700000,0.37600000,0.05392000,16.15000000,10.11000000,0.61030000,0.00447200,0.04529000,0.54430000,0.31540000,0.86350000,149.00000000,91.20000000,0.02418000,0.05067000,95.50000000,4.57600000,2.94300000,1.63800000,1.67300000,29.47000000,0.17760000,0.18176000,2.12590000,0.95840000,0.14140000,0.62720000,0.07210000,0.00029990,0.01420000,1.43800000,1.20800000,0.04962000,0.00253800,0.04334000,0.42260000,0.00967000,0.17960000,3.44500000,0.99990000,3.02600000,0.32710000,0.06959000,0.21600000,0.20280000,1.46100000,3.20600000,0.06295000,0.07650000,1.82700000,0.29490000,296.80000000,0.00624100,0.05146000
759,38166.84000000,2601.43000000,389.30000000,19.33000000,110.80000000,5.96700000,1.05900000,0.61740000,2.33600000,0.83020000,0.20320000,0.48260000,0.06034000,25.33000000,0.74200000,0.37910000,0.05449000,16.23000000,9.90000000,0.62400000,0.00459700,0.04569000,0.56550000,0.31590000,0.85210000,153.70000000,96.30000000,0.02584000,0.05113000,96.50000000,4.87200000,2.98700000,1.76000000,1.69600000,29.08000000,0.17490000,0.18952000,2.09750000,0.96900000,0.14300000,0.60220000,0.07279000,0.00030730,0.01429000,1.49300000,1.20000000,0.05024000,0.00260200,0.04407000,0.42910000,0.00974000,0.18440000,3.51400000,0.99980000,3.09400000,0.34200000,0.07121000,0.22220000,0.21160000,1.51400000,3.24600000,0.06359000,0.07925000,1.91300000,0.30070000,298.80000000,0.00642300,0.05263000
760,37881.76000000,2601.68000000,377.20000000,19.57000000,108.60000000,5.97300000,1.03500000,0.60130000,2.31700000,0.81420000,0.19520000,0.47500000,0.05863000,24.91000000,0.72900000,0.38620000,0.05256000,17.77000000,9.25000000,0.65220000,0.00444700,0.04451000,0.55400000,0.31070000,0.83420000,147.90000000,93.10000000,0.02537000,0.04953000,92.80000000,4.83800000,2.88000000,1.78400000,1.60400000,27.19000000,0.17930000,0.18170000,2.02680000,0.94470000,0.13910000,0.55930000,0.07943000,0.00029970,0.01881000,1.48600000,1.15900000,0.05000000,0.00251400,0.04222000,0.41380000,0.00994000,0.18160000,3.44300000,0.99960000,3.27000000,0.33760000,0.06890000,0.21890000,0.21430000,1.49200000,3.23900000,0.06193000,0.07534000,1.90600000,0.33260000,290.00000000,0.00637000,0.05131000
761,38466.90000000,2686.94000000,374.30000000,19.71000000,109.50000000,6.06600000,1.05100000,0.61740000,2.33700000,0.83380000,0.19960000,0.48480000,0.05906000,25.66000000,0.75300000,0.39970000,0.05385000,17.15000000,9.14000000,0.63400000,0.00452800,0.04487000,0.56690000,0.32060000,0.85280000,147.10000000,94.50000000,0.02624000,0.04985000,94.10000000,5.01400000,2.93800000,1.88400000,1.64100000,28.05000000,0.17960000,0.18665000,2.04300000,0.94990000,0.14150000,0.54030000,0.07963000,0.00030480,0.01802000,1.54700000,1.12900000,0.04925000,0.00262200,0.04255000,0.41090000,0.00974000,0.18880000,3.48000000,0.99970000,3.48800000,0.33260000,0.07009000,0.22170000,0.22060000,1.49400000,3.27100000,0.06192000,0.07369000,1.94900000,0.31080000,285.00000000,0.00653100,0.05190000
762,38694.59000000,2787.23000000,384.20000000,19.88000000,115.00000000,6.17500000,1.09600000,0.62840000,2.35500000,0.83910000,0.20190000,0.49880000,0.05979000,26.79000000,0.74900000,0.40040000,0.05452000,16.98000000,9.02000000,0.63320000,0.00454400,0.04552000,0.58110000,0.32560000,0.84400000,146.10000000,98.90000000,0.02556000,0.05213000,97.30000000,4.89100000,2.92000000,1.83700000,1.64700000,28.84000000,0.17570000,0.18634000,2.07060000,0.96630000,0.14230000,0.52960000,0.07846000,0.00030650,0.01725000,1.52500000,1.12700000,0.05111000,0.00262000,0.04374000,0.41930000,0.00984000,0.18840000,3.48600000,0.99950000,3.74000000,0.32650000,0.06905000,0.22910000,0.22320000,1.48900000,3.30300000,0.06204000,0.07639000,1.98100000,0.31070000,287.70000000,0.00669600,0.05213000
763,36896.36000000,2680.67000000,366.90000000,20.12000000,108.30000000,6.04500000,1.02700000,0.60060000,2.27600000,0.84040000,0.19300000,0.48090000,0.05847000,26.26000000,0.70900000,0.37170000,0.05192000,15.78000000,8.70000000,0.63220000,0.00428900,0.04405000,0.57230000,0.30320000,0.80910000,144.90000000,98.30000000,0.02484000,0.04953000,92.90000000,4.63100000,2.75100000,1.69300000,1.53800000,26.31000000,0.16510000,0.17527000,1.92130000,0.92270000,0.13700000,0.46660000,0.07381000,0.00029580,0.01606000,1.58900000,1.09300000,0.04836000,0.00248800,0.04154000,0.40670000,0.00983000,0.18050000,3.37600000,0.99950000,3.75100000,0.30950000,0.06503000,0.22020000,0.20220000,1.40200000,3.15200000,0.05989000,0.07216000,1.87500000,0.29530000,277.80000000,0.00639100,0.05008000
764,37311.61000000,2695.46000000,372.30000000,20.21000000,111.00000000,6.10000000,1.06100000,0.61020000,2.31100000,0.92790000,0.19510000,0.49830000,0.05981000,27.92000000,0.73200000,0.39190000,0.05248000,16.30000000,8.74000000,0.64480000,0.00438800,0.04522000,0.61200000,0.31450000,0.82670000,146.90000000,100.90000000,0.02570000,0.04980000,95.00000000,4.72100000,2.79800000,1.70100000,1.55600000,29.67000000,0.16410000,0.18008000,1.95830000,0.93570000,0.13790000,0.47650000,0.07573000,0.00030220,0.01627000,1.62900000,1.13200000,0.04902000,0.00251900,0.04236000,0.40950000,0.01006000,0.18390000,3.38900000,0.99960000,3.83800000,0.32440000,0.06668000,0.23730000,0.20140000,1.42500000,3.33500000,0.06158000,0.07429000,1.88400000,0.30210000,281.20000000,0.00645000,0.05048000
765,41574.25000000,2994.99000000,399.50000000,22.41000000,121.30000000,6.85200000,1.13800000,0.65550000,2.48000000,0.95670000,0.20900000,0.55980000,0.06441000,29.69000000,0.81100000,0.40820000,0.05862000,17.50000000,9.34000000,0.68250000,0.00480900,0.04989000,0.64620000,0.33690000,0.90050000,165.20000000,107.10000000,0.02767000,0.05493000,102.90000000,4.98300000,3.05100000,1.82100000,1.69400000,31.10000000,0.17710000,0.19599000,2.12510000,0.99730000,0.14780000,0.53180000,0.08276000,0.00032010,0.01706000,1.72100000,1.26500000,0.05347000,0.00281200,0.04647000,0.44020000,0.01051000,0.20220000,3.83600000,0.99950000,4.01100000,0.35700000,0.07239000,0.24860000,0.22490000,1.53800000,3.61900000,0.06617000,0.07915000,2.10000000,0.31660000,306.20000000,0.00686900,0.05447000
766,41382.59000000,3012.65000000,413.70000000,22.10000000,121.70000000,6.89300000,1.12500000,0.66560000,2.47700000,0.94910000,0.21310000,0.55620000,0.06467000,29.42000000,0.82800000,0.40560000,0.05909000,17.76000000,10.01000000,0.71080000,0.00490800,0.05131000,0.65260000,0.34360000,0.92440000,168.50000000,116.00000000,0.02827000,0.05511000,103.60000000,5.11700000,3.26700000,1.91500000,1.71100000,30.73000000,0.19920000,0.19775000,2.08860000,1.00150000,0.14690000,0.52020000,0.08460000,0.00032350,0.01695000,1.76100000,1.26600000,0.05464000,0.00293700,0.04731000,0.43660000,0.01059000,0.20890000,3.88900000,0.99950000,3.93300000,0.35330000,0.07488000,0.25760000,0.26100000,1.57700000,3.79100000,0.06900000,0.07935000,2.16700000,0.31580000,320.50000000,0.00686400,0.05450000
767,42380.87000000,3054.99000000,419.90000000,22.55000000,127.60000000,7.12400000,1.14300000,0.68250000,2.53800000,0.95920000,0.22380000,0.56990000,0.06617000,29.89000000,0.87100000,0.43200000,0.06128000,18.07000000,10.56000000,0.71200000,0.00513700,0.05323000,0.65940000,0.34870000,0.94190000,173.60000000,124.30000000,0.02874000,0.05723000,108.60000000,5.17300000,3.50500000,2.05800000,1.73800000,31.26000000,0.21870000,0.21175000,2.16030000,1.02470000,0.15390000,0.53050000,0.08800000,0.00034280,0.01766000,1.77800000,1.33500000,0.05629000,0.00305800,0.04815000,0.44630000,0.01072000,0.23170000,3.95900000,0.99940000,3.92200000,0.37110000,0.07546000,0.25820000,0.25380000,1.67600000,3.78200000,0.07110000,0.08321000,2.18800000,0.32610000,324.70000000,0.00721000,0.05538000
768,43839.99000000,3139.77000000,433.50000000,23.74000000,137.40000000,7.45500000,1.19900000,0.83140000,2.69600000,0.99850000,0.23930000,0.58630000,0.06852000,32.67000000,0.90500000,0.44910000,0.06781000,18.88000000,11.09000000,0.72890000,0.00566700,0.05744000,0.67940000,0.38970000,0.96820000,184.90000000,128.80000000,0.03001000,0.05971000,115.80000000,5.40400000,3.59500000,2.09000000,2.01800000,31.63000000,0.22230000,0.22092000,2.31550000,1.07000000,0.16530000,0.60200000,0.08972000,0.00036680,0.01815000,1.86800000,1.34500000,0.06040000,0.00327100,0.04988000,0.47710000,0.01085000,0.23440000,4.06400000,0.99940000,4.14400000,0.38450000,0.07771000,0.26110000,0.26230000,1.71500000,3.90800000,0.09141000,0.08878000,2.27100000,0.33630000,343.10000000,0.00750200,0.05715000
769,44042.99000000,3116.69000000,407.80000000,23.02000000,133.70000000,7.07300000,1.17600000,0.87630000,2.63100000,0.98720000,0.24200000,0.59690000,0.06806000,32.07000000,0.86700000,0.56520000,0.06430000,18.38000000,10.53000000,0.70870000,0.00561100,0.05545000,0.68140000,0.38680000,0.92260000,178.70000000,133.10000000,0.02952000,0.05569000,112.80000000,5.20700000,3.45100000,2.11500000,1.94100000,30.39000000,0.21260000,0.21175000,2.20230000,1.02350000,0.15810000,0.54420000,0.08594000,0.00035490,0.01854000,1.79100000,1.36000000,0.05911000,0.00330400,0.04863000,0.46840000,0.01083000,0.22540000,3.96300000,0.99910000,4.39400000,0.37680000,0.07682000,0.25370000,0.27300000,1.68700000,3.79200000,0.08649000,0.10778000,2.19800000,0.35230000,335.50000000,0.00781300,0.05718000
770,44372.72000000,3243.94000000,422.90000000,24.02000000,140.10000000,7.20700000,1.19500000,0.86970000,2.67000000,1.02160000,0.23870000,0.58590000,0.06991000,33.79000000,0.87300000,0.54270000,0.06701000,18.67000000,12.00000000,0.71310000,0.00571200,0.05705000,0.70680000,0.41930000,0.94120000,186.00000000,126.00000000,0.03003000,0.05793000,115.00000000,5.36300000,3.43900000,2.15600000,2.03700000,30.93000000,0.21360000,0.22462000,2.25500000,1.03630000,0.15940000,0.56650000,0.08569000,0.00036390,0.01911000,1.83200000,1.35400000,0.06103000,0.00332700,0.04947000,0.48260000,0.01098000,0.24110000,4.16200000,0.99920000,4.44100000,0.39180000,0.07629000,0.25670000,0.27590000,1.72100000,3.79600000,0.08662000,0.10889000,2.28500000,0.34830000,345.90000000,0.00802500,0.06013000
771,43495.44000000,3072.49000000,414.70000000,23.78000000,134.60000000,7.11100000,1.15000000,0.82530000,2.54800000,0.94880000,0.23140000,0.58710000,0.06850000,34.34000000,0.82200000,0.50180000,0.06283000,17.50000000,10.97000000,0.68640000,0.00548800,0.05333000,0.67600000,0.39510000,0.88210000,179.10000000,124.80000000,0.02821000,0.05495000,111.60000000,5.07100000,4.06300000,1.98500000,1.89600000,29.08000000,0.22110000,0.21153000,2.10060000,0.98130000,0.15140000,0.51380000,0.08273000,0.00034560,0.01816000,1.71900000,1.29100000,0.05854000,0.00311900,0.04888000,0.45510000,0.01170000,0.22400000,3.91000000,0.99930000,4.12000000,0.38320000,0.07147000,0.24600000,0.25830000,1.61900000,3.65900000,0.10393000,0.10369000,2.15700000,0.32480000,340.70000000,0.00768500,0.05958000
772,42373.73000000,2927.54000000,400.00000000,22.21000000,125.60000000,6.57300000,1.07900000,0.75910000,2.41300000,0.87540000,0.21540000,0.53950000,0.06399000,32.69000000,0.76200000,0.45500000,0.05791000,16.21000000,9.82000000,0.65410000,0.00496200,0.04910000,0.61690000,0.36330000,0.82540000,169.30000000,116.50000000,0.02688000,0.05026000,104.10000000,4.71600000,3.95200000,1.83000000,1.71600000,26.57000000,0.20090000,0.19053000,1.93950000,0.91610000,0.14460000,0.45030000,0.07742000,0.00032590,0.01734000,1.63700000,1.18900000,0.05434000,0.00288500,0.04724000,0.42670000,0.01083000,0.20550000,4.25200000,0.99950000,4.30700000,0.35400000,0.06676000,0.23360000,0.23690000,1.50900000,3.37500000,0.08678000,0.10196000,2.07000000,0.29430000,320.90000000,0.00713100,0.05429000
773,42217.87000000,2918.88000000,403.60000000,21.52000000,126.70000000,6.76100000,1.05900000,0.82230000,2.39500000,0.87440000,0.21810000,0.54720000,0.06352000,31.71000000,0.76300000,0.44250000,0.05757000,15.95000000,9.54000000,0.65940000,0.00490900,0.04899000,0.61830000,0.34610000,0.80950000,173.80000000,117.80000000,0.02662000,0.05058000,104.10000000,4.79600000,3.89900000,1.81300000,1.70100000,27.05000000,0.20200000,0.19080000,1.95090000,0.91870000,0.14440000,0.45440000,0.07642000,0.00032310,0.01679000,1.61800000,1.16100000,0.05364000,0.00290100,0.04580000,0.43020000,0.01075000,0.20620000,4.27000000,0.99950000,4.10800000,0.35400000,0.06739000,0.23130000,0.23000000,1.51500000,3.31400000,0.09578000,0.09406000,2.02200000,0.29640000,330.50000000,0.00707000,0.05422000
774,42053.66000000,2871.13000000,397.90000000,21.74000000,125.60000000,6.51400000,1.04200000,0.80570000,2.37900000,0.84840000,0.21040000,0.55300000,0.06427000,32.47000000,0.73800000,0.44700000,0.05628000,15.60000000,9.39000000,0.81730000,0.00479800,0.04768000,0.60960000,0.33550000,0.80350000,173.70000000,117.00000000,0.02584000,0.04771000,102.00000000,4.64900000,3.57600000,1.73400000,1.65900000,26.18000000,0.19520000,0.18276000,1.89110000,0.89650000,0.14800000,0.42070000,0.07532000,0.00031700,0.01665000,1.60000000,1.13800000,0.05237000,0.00278300,0.04431000,0.42900000,0.01057000,0.20090000,4.04600000,0.99950000,3.84700000,0.34660000,0.06479000,0.22660000,0.22910000,1.44500000,3.24700000,0.08656000,0.08798000,2.00000000,0.28830000,333.60000000,0.00718400,0.05142000
775,42535.94000000,2929.75000000,403.40000000,21.29000000,124.60000000,6.52700000,1.04900000,0.80120000,2.37000000,0.84590000,0.21070000,0.53890000,0.06442000,31.40000000,0.74100000,0.45610000,0.05618000,15.90000000,9.35000000,0.87480000,0.00480400,0.04814000,0.59400000,0.34410000,0.80560000,176.10000000,120.50000000,0.02592000,0.04856000,103.80000000,4.60800000,3.57100000,1.75100000,1.65600000,27.14000000,0.19800000,0.18424000,1.92440000,0.89920000,0.14570000,0.43990000,0.07488000,0.00031590,0.01655000,1.61000000,1.11800000,0.05342000,0.00283400,0.04464000,0.50690000,0.01058000,0.20450000,4.20600000,0.99960000,3.94400000,0.35210000,0.06622000,0.24160000,0.23120000,1.46500000,3.29500000,0.08673000,0.09129000,1.94400000,0.28950000,330.50000000,0.00710800,0.05222000
776,44544.86000000,3183.52000000,432.40000000,22.66000000,131.50000000,7.55000000,1.10700000,0.85150000,2.53000000,0.89850000,0.22100000,0.58910000,0.06685000,33.47000000,0.79100000,0.48190000,0.06107000,17.34000000,10.39000000,0.83340000,0.00515600,0.05148000,0.64070000,0.35970000,0.85940000,182.50000000,125.90000000,0.02762000,0.05387000,109.30000000,4.95700000,3.86000000,1.97700000,1.87100000,28.97000000,0.21310000,0.19505000,2.08950000,0.96900000,0.15170000,0.46690000,0.08136000,0.00033390,0.01738000,1.76700000,1.26900000,0.05740000,0.00311500,0.04662000,0.49370000,0.01094000,0.22130000,4.63600000,0.99950000,4.15000000,0.37910000,0.06992000,0.25890000,0.25390000,1.58700000,3.49500000,0.09282000,0.09833000,2.14700000,0.30400000,343.20000000,0.00736700,0.05595000
777,43873.56000000,3122.30000000,427.30000000,25.69000000,127.70000000,7.87200000,1.08200000,0.83660000,2.54900000,0.89330000,0.21870000,0.59260000,0.06640000,32.24000000,0.82500000,0.46210000,0.06029000,17.12000000,10.57000000,0.82190000,0.00517600,0.05108000,0.67740000,0.37250000,0.83590000,179.10000000,125.30000000,0.02711000,0.05141000,115.40000000,4.81600000,3.89900000,1.94900000,1.83600000,28.50000000,0.22270000,0.18837000,2.06780000,0.97790000,0.14870000,0.44820000,0.08099000,0.00032700,0.01694000,1.68800000,1.22900000,0.05682000,0.00303100,0.04497000,0.47020000,0.01070000,0.22040000,4.87400000,0.99940000,4.04200000,0.37160000,0.06749000,0.26090000,0.24490000,1.54800000,3.62200000,0.08999000,0.09471000,2.13100000,0.29740000,334.30000000,0.00722200,0.06029000
778,40515.70000000,2891.87000000,402.40000000,23.65000000,116.30000000,7.01600000,1.02000000,0.76900000,2.32700000,0.82220000,0.20220000,0.53940000,0.06249000,29.43000000,0.73900000,0.43320000,0.05456000,15.59000000,9.93000000,0.74890000,0.00481800,0.04654000,0.62190000,0.33390000,0.75990000,163.70000000,113.60000000,0.02447000,0.04741000,104.70000000,4.36500000,3.44600000,1.73800000,1.66100000,28.06000000,0.20330000,0.17376000,1.89710000,0.89720000,0.13830000,0.40730000,0.07390000,0.00030510,0.01581000,1.54100000,1.10600000,0.05114000,0.00275300,0.04117000,0.42980000,0.00976000,0.20150000,4.44200000,0.99940000,3.67300000,0.33280000,0.06146000,0.23450000,0.22080000,1.39100000,3.35500000,0.08249000,0.08754000,1.90400000,0.28790000,313.00000000,0.00656500,0.05313000
779,39974.44000000,2779.48000000,399.20000000,26.19000000,114.90000000,7.22400000,0.99500000,0.78400000,2.29500000,0.80150000,0.20060000,0.55660000,0.06306000,28.95000000,0.72100000,0.45380000,0.05317000,15.19000000,10.03000000,0.79810000,0.00490800,0.04611000,0.59490000,0.32820000,0.75110000,160.10000000,109.00000000,0.02450000,0.04585000,105.30000000,4.32100000,3.29900000,1.67500000,1.59300000,26.86000000,0.19470000,0.16744000,1.86270000,0.89410000,0.13860000,0.41980000,0.07157000,0.00029980,0.01531000,1.51800000,1.07600000,0.05030000,0.00264600,0.03968000,0.42020000,0.00985000,0.19670000,4.70200000,0.99950000,3.62200000,0.31670000,0.06047000,0.22870000,0.21820000,1.33600000,3.26400000,0.08107000,0.08558000,1.82200000,0.27890000,310.00000000,0.00644000,0.05091000
780,40079.17000000,2763.63000000,399.80000000,24.98000000,115.50000000,6.76500000,0.99600000,0.82150000,2.28800000,0.82700000,0.20410000,0.53820000,0.06348000,28.69000000,0.69900000,0.45620000,0.05256000,15.51000000,9.69000000,0.76870000,0.00483700,0.04606000,0.59450000,0.33420000,0.75910000,161.10000000,112.10000000,0.02435000,0.04679000,102.40000000,4.29900000,3.21800000,1.66000000,1.63200000,26.68000000,0.19240000,0.16665000,1.87400000,0.89940000,0.14090000,0.41900000,0.07130000,0.00029770,0.01518000,1.49100000,1.04500000,0.04903000,0.00267500,0.03913000,0.42130000,0.00984000,0.19790000,4.92400000,0.99960000,3.60000000,0.31490000,0.06071000,0.23230000,0.21770000,1.31500000,3.44700000,0.08065000,0.08566000,1.82200000,0.27490000,311.90000000,0.00638100,0.05228000
781,38386.89000000,2621.99000000,380.60000000,23.06000000,110.60000000,6.22600000,0.93100000,0.77690000,2.19900000,0.78590000,0.19450000,0.50740000,0.06199000,27.23000000,0.66400000,0.42110000,0.04920000,14.60000000,9.35000000,0.72650000,0.00458300,0.04340000,0.57110000,0.30620000,0.70270000,153.70000000,107.90000000,0.02275000,0.04157000,98.10000000,4.08300000,2.96500000,1.53200000,1.51200000,26.08000000,0.18210000,0.15063000,1.72530000,0.84510000,0.13660000,0.37850000,0.06730000,0.00028530,0.01421000,1.45400000,0.97700000,0.04649000,0.00253800,0.03669000,0.39450000,0.00963000,0.18630000,4.38400000,0.99950000,3.27000000,0.28950000,0.05690000,0.21500000,0.20270000,1.23000000,3.19300000,0.07436000,0.07792000,1.73200000,0.25130000,302.60000000,0.00590800,0.04778000
782,37008.16000000,2568.02000000,356.60000000,20.15000000,102.80000000,5.74300000,0.85600000,0.70180000,2.07300000,0.71130000,0.17800000,0.47930000,0.05954000,24.98000000,0.61000000,0.37860000,0.04522000,13.51000000,8.54000000,0.69360000,0.00416500,0.03958000,0.51870000,0.27580000,0.64450000,147.80000000,100.30000000,0.02137000,0.03656000,86.90000000,3.76400000,2.67600000,1.38500000,1.40500000,23.82000000,0.16360000,0.13591000,1.53840000,0.78470000,0.12820000,0.34010000,0.05976000,0.00027620,0.01325000,1.34000000,0.92200000,0.04257000,0.00232300,0.03350000,0.35680000,0.00881000,0.16860000,3.78000000,0.99940000,2.97100000,0.26810000,0.05096000,0.20080000,0.18620000,1.11000000,2.91300000,0.06803000,0.07241000,1.57400000,0.24350000,283.20000000,0.00552200,0.04513000
